Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
NURSA_Human_Endogenous_Complexome,BL409 (UPF1),69/581,6.77E-10,1.21E-06,0,0,2.446115708,51.64560202,TOP2A;RNH1;HP1BP3;HNRNPU;PEBP1;PPP2R2A;USP39;PCMT1;NPEPPS;YWHAQ;PSMD2;ARHGDIA;NAMPT;EFHD2;MYO18A;AP1S1;DLAT;KPNA3;G6PD;ACTL6A;ANXA5;FAM91A1;SND1;PDIA4;NUP93;PRPF4;DDX19A;MTHFD1;PSMA1;DNAJC7;MCM5;PSMD10;SF3B2;FH;PSMD11;PSMD13;SHMT1;SUPT6H;PSMA7;GANAB;TCOF1;PUF60;U2AF2;DHRS7B;LMNA;POLD2;CCT7;DTD1;SNX6;SPAG9;NQO1;XRCC6;NPM1;CPSF1;SOD2;HNRNPAB;AIMP2;HNRNPK;EIF2S3;ACTC1;EIF6;FUBP1;EIF3G;MAGED2;UBA1;HNRNPC;P4HB;NIT2;EIF3B
NURSA_Human_Endogenous_Complexome,a-ABIN1 (TNIP1),54/431,7.98E-09,7.13E-06,0,0,2.580754924,48.1224047,RNH1;HIBADH;HNRNPU;PEBP1;APEH;ELAVL1;PCMT1;NPEPPS;CAPZB;YWHAQ;PSMD2;FDXR;TGM4;ACTR3;ACTR2;ANXA5;ZFR;FGG;PLA2G4A;PDIA4;NUP93;PSMA3;MTHFD1;LAP3;SF3B2;FH;COPA;PSMD11;TRMT2A;SLC3A2;C3;CYB5R3;PUF60;LMNA;RALY;CCT7;NQO1;RANBP1;HNRNPA3;XRCC6;NPM1;CPSF1;HNRNPAB;DNAJA1;AIMP2;HNRNPK;ACTC1;EIF6;EIF3G;UBA1;HNRNPC;ACO2;P4HB;EIF3B
NURSA_Human_Endogenous_Complexome,BL5432 (ERCC5),57/480,2.13E-08,1.27E-05,0,0,2.428946677,42.90532259,TOP2A;RNH1;CDKN1B;DOCK7;HNRNPU;YEATS4;USP39;SMC4;SART1;METTL14;VPS72;RSRC1;PSMD2;NAMPT;EFHD2;LUC7L;ANXA7;DLAT;RBM6;RBM17;RFC3;ACTR6;ACTL6A;AIP;IL16;SND1;KLF16;NUP93;PRPF4;DDX19A;PRPF6;HEATR5A;EWSR1;MAD1L1;SF1;SF3B2;PUF60;U2AF2;TRA2B;LMNA;EP400;BRD8;CCT7;RBM39;HNRNPA3;CIZ1;NPM1;PNO1;HNRNPAB;SMU1;HNRNPK;ACTC1;EIF6;UBE2S;FUBP1;MAGED2;UBA1
NURSA_Human_Endogenous_Complexome,SC-8396 (CCND1),60/524,3.44E-08,1.54E-05,0,0,2.332515927,40.08214252,TOP2A;CDKN1B;HNRNPU;ETFA;USP39;ELAVL1;SART1;YWHAQ;PSMD2;DHX57;NUDT18;ACTR2;RFC3;ACTL6A;RECQL;NOSIP;NUP93;MED23;TOX4;PSMA3;PRPF6;MTHFD1;PSMA1;DNAJC7;EWSR1;SF3B2;COPA;PSMD11;DDX27;DCTN4;HSPA14;PPP2CB;TCOF1;PUF60;LMNA;CCT7;RANBP1;RBM39;HNRNPA3;XRCC6;NPM1;RRM1;YTHDF2;CPSF1;AP2B1;HNRNPAB;GATAD2A;DNAJA1;HNRNPK;EHD4;ACTC1;PRC1;FUBP1;MAGED2;UBA1;TAF6;HNRNPC;ABCE1;EIF4G2;WRAP53
NURSA_Human_Endogenous_Complexome,BL1355 (FUS),27/176,9.43E-07,0.000274391,0,0,3.220561318,44.68341334,TOP2A;SF3B2;HP1BP3;HNRNPU;USP39;PUF60;U2AF2;LMNA;LUC7L;RBM6;RBM17;RBM39;XRCC6;RFC3;NPM1;HNRNPA3;NCBP1;ACTL6A;HNRNPAB;NUP93;PRPF4;HNRNPK;ACTC1;EWSR1;TAF6;HNRNPC;SF1
NURSA_Human_Endogenous_Complexome,CBC421 (C14orf43),37/289,1.06E-06,0.000274391,0,0,2.619977086,36.04498931,TOP2A;SF3B2;AKAP8L;HNRNPU;USP39;TANK;GIGYF2;PCMT1;GANAB;TBK1;TCOF1;YWHAQ;PUF60;U2AF2;LMNA;LONP1;RBM17;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;PNO1;DNTTIP1;DDX52;HNRNPAB;PDIA4;MED23;PRPF4;HNRNPK;PRPF6;ACTC1;EWSR1;PRC1;DNAJB11;MAGED2;P4HB
NURSA_Human_Endogenous_Complexome,BL436 (NCOA2),49/437,1.15E-06,0.000274391,0,0,2.263058585,30.94788164,TOP2A;HNRNPU;PEBP1;SMC4;ELAVL1;PCMT1;NPEPPS;TBK1;CAPZB;ARHGDIA;RFC3;G6PD;GSTO1;IMP3;NCOA3;ACTL6A;ANXA5;DDX52;DYNLL2;PDIA4;PRPF6;MTHFD1;ALDH1A1;LAP3;MAD1L1;SF3B2;SMARCD2;PSMD11;TANK;GIGYF2;TCOF1;PUF60;LMNA;RALY;SPAG9;NQO1;RBM39;HNRNPA3;CIZ1;XRCC6;NPM1;AP2B1;HNRNPAB;DNAJA1;HNRNPK;ACTC1;UBA1;HNRNPC;P4HB
NURSA_Human_Endogenous_Complexome,BL2995 (CRTC2),43/363,1.23E-06,0.000274391,0,0,2.402857572,32.70243195,TOP2A;SF3B2;PSMD11;PSMD13;HNRNPU;DLST;PEBP1;USP39;PSMA7;TCOF1;YWHAQ;MAN2A1;SIN3A;PSMD2;LMNA;NUP88;CCT7;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;PNO1;ACTL6A;ANXA5;DDX52;HNRNPAB;KLF16;GATAD2A;ALDH6A1;PSMA3;HNRNPK;PRPF6;EIF2S3;ACTC1;MTHFD1;PSMA1;PACS1;OGDH;MAGED2;UBA1;TAF6;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2000 (RIF1),33/250,2.04E-06,0.000330802,0,0,2.708360764,35.4911936,TOP2A;SMARCD2;HNRNPU;USP39;BCLAF1;TCOF1;PUF60;U2AF2;LMNA;EP400;LUC7L;CCT7;FDFT1;RBM39;XRCC6;NPM1;RFC3;CIZ1;HNRNPA3;ACTL6A;ZFR;DDX52;HNRNPAB;GATAD2A;DNAJA1;DDX19A;HNRNPK;PRPF6;ACTC1;DNAJB11;MAGED2;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2840 (UIMC1),82/896,2.10E-06,0.000330802,0,0,1.821821913,23.81603901,TOP2A;RNH1;AKAP8L;ARAF;HNRNPU;DDX41;SMC4;ELAVL1;PCMT1;NPEPPS;SART1;CAPZB;YWHAQ;SNAPC2;PSMD2;EFHD2;LONP1;ANXA7;DLAT;KPNA3;HTATIP2;RFC3;NCBP1;COG4;ACTL6A;AIP;PLA2G4A;DDX52;SND1;NUP93;DDX19A;PRPF6;MTHFD1;EWSR1;PACS1;TIMELESS;ARHGEF1;MCM5;MAD1L1;SF3B2;COPA;PSMD11;PSMD13;DLST;PTDSS1;TCOF1;PUF60;U2AF2;POLD2;LMNA;CTNNA1;NUP88;CCT7;TBC1D17;ABCF3;SNX6;RBM39;HNRNPA3;XRCC6;NPM1;RRM1;PNO1;CNOT10;AP2B1;HNRNPAB;EHD1;DNAJA1;SMU1;AIMP2;ACTC1;HNRNPK;POLR3A;EIF2S3;UBE2S;FUBP1;DNAJA2;OGDH;UBA1;TAF6;MAGED2;HNRNPC;RBM45
NURSA_Human_Endogenous_Complexome,BL476 (AHCTF1),43/371,2.19E-06,0.000330802,0,0,2.343242847,30.53945103,TOP2A;SF3B2;HNRNPU;DDX41;NADSYN1;USP39;ELAVL1;SART1;TCOF1;PUF60;RSRC1;VPS72;U2AF2;LMNA;LUC7L;RBM6;SRPK2;RBM17;RBM39;NPM1;RFC3;HNRNPA3;RPS5;ACTL6A;AIP;DDX52;DYNLL2;HNRNPAB;SMU1;TOX4;PRPF4;DDX19A;HNRNPK;PRPF6;ACTC1;EIF6;HEATR5A;EWSR1;MAGED2;UBA1;GART;MAD1L1;SF1
NURSA_Human_Endogenous_Complexome,BL5502 (HDAC6),37/298,2.22E-06,0.000330802,0,0,2.528413295,32.91330758,TOP2A;COPA;DCTN4;HNRNPU;PEBP1;SMC4;TCOF1;CAPZB;YWHAQ;PUF60;LMNA;CTNNA1;MAP6;ANXA7;CCT7;SNX6;BRD4;RBM39;XRCC6;NPM1;RFC3;ACTL6A;AP2B1;DYNLL2;SND1;GATAD2A;ARFGAP2;NUP93;DNAJA1;DDX19A;HNRNPK;ACTC1;UBE2S;FUBP1;UBA1;KIFC3;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2229 (FIGNL1),27/185,2.53E-06,0.000347624,0,0,3.035655207,39.12271787,TOP2A;RTN3;SF3B2;SHMT1;HNRNPU;PEBP1;DLST;ELAVL1;YWHAQ;TCOF1;PUF60;U2AF2;LMNA;DLAT;RBM39;SEC13;RFC3;NPM1;ACTL6A;ZFR;HNRNPAB;AIMP2;HNRNPK;ACTC1;FUBP1;UBA1;P4HB
NURSA_Human_Endogenous_Complexome,BL7546 (FOXP3),41/352,3.31E-06,0.000413562,0,0,2.354012504,29.703998,TOP2A;HDAC3;HNRNPU;DLST;DDX41;USP39;SMC4;SART1;GOLGA4;TCOF1;YWHAQ;PUF60;LMNA;POLD2;EFHD2;AP3S1;DLAT;CCT7;ABCF3;RBM17;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;CPSF1;PNO1;DDX52;DYNLL2;PDIA4;TOX4;MED23;DDX19A;HNRNPK;PRPF6;EWSR1;FUBP1;OGDH;MAGED2;UBA1;MAD1L1
NURSA_Human_Endogenous_Complexome,ab92734 (PJA2),39/328,3.47E-06,0.000413562,0,0,2.407867001,30.26916929,TOP2A;SF3B2;COPA;PSMD11;HP1BP3;ARAF;HNRNPU;HSPA14;USP39;SART1;GANAB;TBK1;TCOF1;PUF60;PSMD2;LMNA;CCT7;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;ACTL6A;DDX52;SND1;PJA2;GATAD2A;PDIA4;DNAJA1;HNRNPK;ACTC1;MTHFD1;EWSR1;EIF3G;UBA1;TAF6;GART;MAD1L1;EIF3B
NURSA_Human_Endogenous_Complexome,BL2151 (TPR),20/116,3.89E-06,0.000434043,0,0,3.688656319,45.95354262,RFC3;SF3B2;NPM1;HNRNPA3;ZFR;HNRNPU;DDX52;ELAVL1;HNRNPAB;HNRNPK;GNL3L;POLR3A;ACTC1;PUF60;FUBP1;MED31;LMNA;EP400;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1039 (RCOR1),37/307,4.48E-06,0.000471227,0,0,2.442953757,30.0855875,TOP2A;SF3B2;CXXC1;HNRNPU;USP39;NOL4;ZMYM3;TCOF1;PUF60;U2AF2;LMNA;MED31;HMG20B;BRD8;CCT7;RBM39;XRCC6;NPM1;RFC3;CIZ1;HNRNPA3;CPSF1;PNO1;MBD2;DNTTIP1;DDX52;HNRNPAB;GATAD2A;TOX4;MED23;HNRNPK;GNL3L;EWSR1;PRC1;TAF6;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,a-FTO (78) (FTO),53/516,5.93E-06,0.000568541,0,0,2.050917402,24.68264118,TOP2A;HNRNPU;PEBP1;SMC4;ELAVL1;PCMT1;NPEPPS;YWHAQ;PSMD2;TRIM27;DLAT;RFC3;G6PD;ACTL6A;ANXA5;PLA2G4A;DDX52;DYNLL2;PDIA4;NUP93;PRPF4;MTHFD1;FTO;RNF31;SF3B2;FH;COPA;SLC3A2;GANAB;TCOF1;PUF60;LMNA;CCT7;EIF2B4;NQO1;RBM39;XRCC6;NPM1;ZFC3H1;HNRNPAB;DNAJA1;AIMP2;HNRNPK;ACTC1;EIF6;DNAJA2;NMT1;EIF3G;MAGED2;UBA1;HNRNPC;P4HB;EIF3B
NURSA_Human_Endogenous_Complexome,BL2130 (RBM15),32/251,6.08E-06,0.000568541,0,0,2.599550765,31.22105034,TOP2A;MAX;CXXC1;HNRNPU;MED16;SUPT6H;METTL14;TCOF1;PUF60;U2AF2;POLR2C;LMNA;MED31;CTNNA1;EP400;TBL1X;CCT7;RBM39;NPM1;HNRNPA3;PNO1;ZFR;DNTTIP1;DDX52;GATAD2A;ARFGAP2;TOX4;HNRNPK;PRPF6;GNL3L;MTHFD1;HNRNPC
NURSA_Human_Endogenous_Complexome,CBC181 (BICD2),26/183,6.36E-06,0.000568541,0,0,2.939216265,35.16771592,TOP2A;HNRNPU;DDX41;USP39;SMC4;SART1;TCOF1;LMNA;CCT7;DTD1;TSNAX;RBM39;XRCC6;RFC3;NPM1;PNO1;ACTL6A;DDX52;PRPF4;PRPF6;HNRNPK;GNL3L;ACTC1;MAGED2;TAF6;MAD1L1
NURSA_Human_Endogenous_Complexome,a-HAUSP (USP7),39/338,7.14E-06,0.000607585,0,0,2.326086957,27.56364041,TOP2A;SF3B2;COPA;HNRNPU;CLTA;SMC4;ELAVL1;GIGYF2;NPEPPS;SART1;TCOF1;SIN3A;PSMD2;LMNA;LONP1;EP400;MYO18A;AP1S1;TRIM27;AP3S1;CCT7;EIF2B4;RBM17;RBM39;CIZ1;FBXO38;ACTL6A;AIP;AP2B1;GATAD2A;NUP93;PRPF4;HNRNPK;PRPF6;MAGED2;TAF6;KIF20A;HNRNPC;EMID1
NURSA_Human_Endogenous_Complexome,BL1232 (BRD8),16/83,8.19E-06,0.00066524,0,0,4.218830869,49.4135382,TOP2A;NPM1;PNO1;ACTL6A;HNRNPU;YEATS4;ELAVL1;NUP93;DNAJA1;HNRNPK;ACTC1;PUF60;LMNA;EP400;BRD8;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2460 (DDX17),21/133,9.40E-06,0.000680457,0,0,3.320091808,38.42816574,TOP2A;RBM39;XRCC6;RFC3;PNO1;ACTL6A;HNRNPU;CNOT10;DDX52;GATAD2A;HNRNPK;ACTC1;TCOF1;LMNA;EIF3J;EP400;LUC7L;MAGED2;TAF6;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL4891 (CDC20),38/330,9.77E-06,0.000680457,0,0,2.319427148,26.75844156,TOP2A;SF3B2;RNH1;ARAF;HNRNPU;USP39;ELAVL1;SART1;METTL14;TCOF1;PUF60;RSRC1;U2AF2;AP3S1;RBM6;RBM17;RBM39;NPM1;HNRNPA3;NCBP1;PNO1;RPS5;ACTL6A;AIP;DDX52;HNRNPAB;GATAD2A;ARFGAP2;SMU1;PRPF4;DDX19A;HNRNPK;PRPF6;ACTC1;EIF6;EWSR1;MAD1L1;SF1
NURSA_Human_Endogenous_Complexome,BL2583 (NCOR1),19/113,9.82E-06,0.000680457,0,0,3.575797872,41.23440788,SS18;RFC3;SF3B2;SMARCD2;HDAC3;ACTL6A;ZFR;HNRNPU;FOXK2;EHD1;DNAJA1;HNRNPK;TCOF1;FUBP1;POLR2C;LMNA;EP400;TBL1X;SEC24D
NURSA_Human_Endogenous_Complexome,BL6636 (FOXK2),41/368,9.90E-06,0.000680457,0,0,2.236906208,25.77574279,TOP2A;SF3B2;COPA;HDAC3;MAX;HNRNPU;PEBP1;FOXK2;MED16;USP39;C3;PCMT1;SART1;TCOF1;YWHAQ;PUF60;SIN3A;U2AF2;LMNA;TBL1X;TGM3;RBM6;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;PNO1;ACTL6A;MED9;DDX52;HNRNPAB;GATAD2A;ARFGAP2;HNRNPK;PRPF6;ACTC1;EWSR1;PRC1;MAGED2;P4HB
NURSA_Human_Endogenous_Complexome,SC-81280 (NCOA2),43/396,1.15E-05,0.000762962,0,0,2.174362606,24.72415303,TOP2A;LRRC57;HNRNPU;PEBP1;SUPT6H;ELAVL1;GIGYF2;C3;PCMT1;PUF60;PSMD2;ARHGDIA;LMNA;RALY;CCT7;RBM17;RBM39;RFC3;HNRNPA3;XRCC6;NPM1;CPSF1;PNO1;IMP3;NCOA3;ACTL6A;ANXA5;FGG;DDX52;TOR1B;DYNLL2;RAB11A;KLF16;PDIA4;DDX19A;PSMA3;HNRNPK;PRPF6;ACTC1;EIF6;HNRNPC;P4HB;MAD1L1
NURSA_Human_Endogenous_Complexome,BL7111 (SATB2),34/285,1.34E-05,0.000857248,0,0,2.410354768,27.03905074,TOP2A;SF3B2;PSMD11;HNRNPU;DLST;MED16;SMC4;TCOF1;LMNA;CCT7;RBM39;XRCC6;NPM1;RFC3;PNO1;ACTL6A;AIP;CNOT10;HNRNPAB;GATAD2A;ARFGAP2;NUP93;DNAJA1;DDX19A;HNRNPK;ACTC1;HEATR5A;EWSR1;FUBP1;EIF3G;MAGED2;UBA1;TAF6;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2438 (PUS1),38/336,1.48E-05,0.000909083,0,0,2.271995119,25.27383603,TOP2A;SF3B2;HP1BP3;HNRNPU;SLAIN2;NADSYN1;USP39;ELAVL1;TCOF1;PUF60;U2AF2;LMNA;LEO1;EP400;MYO18A;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;PIH1D1;ACTL6A;CNOT10;DDX52;DYNLL2;HNRNPAB;GATAD2A;TOX4;MED23;PRPF4;HNRNPK;PRPF6;ACTC1;EWSR1;PRC1;MAGED2;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2593 (RPL7A),31/251,1.61E-05,0.000956175,0,0,2.50435102,27.64719782,TOP2A;DDX27;MAX;AKAP8;HNRNPU;SMC4;SART1;TCOF1;PUF60;SIN3A;LMNA;EP400;LUC7L;SRPK2;RBM39;XRCC6;SEC13;NPM1;RFC3;CPSF1;ACTL6A;ZFR;ZFC3H1;HNRNPAB;GATAD2A;DNAJA1;PRPF4;HNRNPK;PRPF6;PRC1;TAF6
NURSA_Human_Endogenous_Complexome,BL2383 (TAOK1),27/206,1.92E-05,0.00110601,0,0,2.676517268,29.0704643,TOP2A;SF3B2;SMARCD2;HP1BP3;HNRNPU;DNPEP;TCOF1;PUF60;LMNA;BRD4;RBM39;XRCC6;NPM1;RFC3;WDR18;ZFC3H1;DDX52;HNRNPAB;DNAJA1;HNRNPK;ACTC1;PIK3CA;OGDH;MAGED2;TAF6;TRMT61A;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1862 (NRIP1),35/303,2.02E-05,0.0011308,0,0,2.323953942,25.11587099,RNH1;HNRNPU;PEBP1;ELAVL1;TCOF1;YWHAQ;PUF60;U2AF2;LMNA;ANXA7;AP3S1;CCT7;RBM17;RBM39;XRCC6;NPM1;RFC3;PNO1;ACTL6A;THOC3;CNOT10;DDX52;HNRNPAB;SND1;GATAD2A;DNAJA1;DDX19A;HNRNPK;ACTC1;EIF6;FUBP1;MAGED2;UBA1;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1861 (NRIP1),39/355,2.23E-05,0.001208181,0,0,2.198939692,23.55158002,TOP2A;SHMT1;HNRNPU;PEBP1;ELAVL1;GANAB;TCOF1;CAPZB;YWHAQ;PUF60;RSRC1;ARHGDIA;LMNA;CCT7;BRD4;RBM39;XRCC6;NPM1;G6PD;ACTL6A;ANXA5;FGG;DDX52;HNRNPAB;SND1;GATAD2A;PDIA4;ARFGAP2;DDX19A;HNRNPK;ACTC1;MTHFD1;EWSR1;FUBP1;MAGED2;UBA1;HNRNPC;P4HB;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2384 (ERCC4),30/244,2.38E-05,0.001213555,0,0,2.489948611,26.50249702,TOP2A;HNRNPU;USP39;ELAVL1;GIGYF2;TCOF1;YWHAQ;PUF60;U2AF2;PSMD2;LMNA;DLAT;CCT7;RBM39;NPM1;RFC3;PNO1;ANXA5;AIP;ZFC3H1;DDX52;GATAD2A;HNRNPK;GNL3L;ACTC1;FUBP1;MAGED2;UBA1;TAF6;P4HB
NURSA_Human_Endogenous_Complexome,BL1213 (AURKC),23/163,2.39E-05,0.001213555,0,0,2.910181941,30.96809755,TOP2A;RBM39;SEC13;RFC3;PNO1;ACTL6A;CUL1;ZFC3H1;HNRNPU;MED16;MED23;DDX19A;HNRNPK;MED24;DNPEP;ACTC1;TCOF1;PUF60;UBE2S;LMNA;TAF6;MAD1L1;BRD4
NURSA_Human_Endogenous_Complexome,EPI-2602-1 (COPS3),18/110,2.44E-05,0.001213555,0,0,3.458358849,36.72422974,TOP2A;XRCC6;RFC3;HNRNPU;GIGYF2;HNRNPK;YWHAQ;TCOF1;VPS72;FUBP1;LMNA;POLD2;EFHD2;UBA1;MAGED2;CCT7;ABCF3;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2398 (DDB2),40/371,2.71E-05,0.001310545,0,0,2.153444196,22.64279375,TOP2A;SF3B2;COPA;HNRNPU;PEBP1;DDX41;SRI;SMC4;GIGYF2;SART1;GOLGA4;CAPZB;YWHAQ;PUF60;SIN3A;LMNA;MLX;EFHD2;HMOX1;HMG20B;CCT7;XRCC6;NPM1;RFC3;HNRNPA3;PNO1;ACTL6A;DYNLL2;MLF1;ARFGAP2;NUP93;DDX19A;HNRNPK;SOAT1;HEATR5A;EWSR1;FUBP1;MAGED2;MAD1L1;EIF4G2
NURSA_Human_Endogenous_Complexome,BL2448 (SMARCA4),17/101,2.80E-05,0.001318848,0,0,3.575460109,37.47691493,TOP2A;XRCC6;RFC3;NPM1;ACTL6A;HNRNPU;KLHL22;DLST;DDX52;HNRNPK;TCOF1;FUBP1;LMNA;OGDH;TAF6;DLAT;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1760 (CTBP1),21/144,3.24E-05,0.001484277,0,0,3.021404621,31.23394867,RBM39;XRCC6;SMARCD2;NPM1;HNRNPA3;ACTL6A;HNRNPU;DDX52;ELAVL1;NOL4;GATAD2A;TOX4;PRPF4;HNRNPK;GNL3L;ACTC1;TCOF1;LMNA;EP400;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL1868 (TRIP4),35/311,3.51E-05,0.001538255,0,0,2.255624931,23.13711701,TOP2A;SF3B2;HNRNPU;GIGYF2;GANAB;TCOF1;PUF60;RPS6KC1;POLR2C;LMNA;MCCC2;MAP3K3;RBM39;XRCC6;NPM1;HNRNPA3;RPS5;ACTL6A;ANXA5;FGG;RECQL;DDX52;SND1;GATAD2A;ARFGAP2;TOX4;MED23;DNAJA1;HNRNPK;MED24;ACTC1;MTHFD1;UBA1;TAF6;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2155 (USP34),20/134,3.53E-05,0.001538255,0,0,3.103266162,31.8141508,TOP2A;RBM39;XRCC6;SEC13;RFC3;SHMT1;DOCK7;ACTL6A;DNTTIP1;HNRNPU;DDX52;HNRNPAB;GATAD2A;SART1;GOLGA4;ACTC1;TCOF1;PUF60;LMNA;HNRNPC
NURSA_Human_Endogenous_Complexome,BL555 (TRIM28),36/326,4.08E-05,0.001736588,0,0,2.208516945,22.320281,TOP2A;RNH1;MRPS31;HNRNPU;USP39;ELAVL1;TCOF1;YWHAQ;PUF60;LMNA;CCT7;TGM3;RBM6;RBM39;XRCC6;NPM1;RFC3;HNRNPA3;PNO1;ACTL6A;DDX52;HNRNPAB;GATAD2A;DNAJA1;DDX19A;HNRNPK;EIF2S3;ACTC1;EIF6;UBE2S;TRIP6;EIF3G;MAGED2;UBA1;HNRNPC;CRAT
NURSA_Human_Endogenous_Complexome,BL1034 (ADNP),43/418,4.25E-05,0.001754294,0,0,2.044374359,20.58060144,TOP2A;SF3B2;HP1BP3;HNRNPU;DLST;USP39;ELAVL1;PCMT1;SART1;TCOF1;PUF60;ZMYM3;U2AF2;LMNA;TRIM27;DLAT;CCT7;KPNA3;RBM39;RFC3;HNRNPA3;XRCC6;NPM1;IMP3;DDX52;HNRNPAB;GATAD2A;ARFGAP2;DNAJA1;AIMP2;DDX19A;HNRNPK;PRPF6;ACTC1;EIF6;ESRP2;FUBP1;OGDH;MAGED2;P4HB;TCF3;MAD1L1;EIF3B
NURSA_Human_Endogenous_Complexome,BL2294 (EDC4),26/204,4.42E-05,0.001754294,0,0,2.589552794,25.96627363,TOP2A;SF3B2;HNRNPU;DLST;PCMT1;TCOF1;PUF60;SIN3A;LMNA;EP400;NUP88;AP3S1;DLAT;CCT7;XRCC6;NPM1;PNO1;ACTL6A;MED9;DDX52;GATAD2A;DDX19A;HNRNPK;HEATR5A;OGDH;MAGED2
NURSA_Human_Endogenous_Complexome,BL2587 (NCOR2),26/204,4.42E-05,0.001754294,0,0,2.589552794,25.96627363,TOP2A;HDAC3;SHMT1;HNRNPU;GPS2;SUPT6H;TCOF1;SIN3A;POLR2C;LMNA;HMG20B;TBL1X;RBM39;RFC3;HNRNPA3;DNTTIP1;HNRNPAB;GATAD2A;MED23;DNAJA1;HNRNPK;ACTC1;EWSR1;HNRNPC;KIFC3;MAD1L1
NURSA_Human_Endogenous_Complexome,BL5506 (UACA),33/290,4.66E-05,0.001766894,0,0,2.281934408,22.75756647,TOP2A;SF3B2;HP1BP3;HNRNPU;DLST;USP39;PCMT1;SART1;TCOF1;YWHAQ;PUF60;U2AF2;TRA2B;LMNA;MYO18A;DLAT;CPSF4;RBM39;XRCC6;NPM1;HNRNPA3;CPSF1;IMP3;ACTL6A;DDX52;DNAJA1;AIMP2;PRPF4;HNRNPK;PRPF6;ACTC1;HNRNPC;P4HB
NURSA_Human_Endogenous_Complexome,BL1104 (CENPB),25/193,4.69E-05,0.001766894,0,0,2.63707917,26.28298738,TOP2A;HP1BP3;HNRNPU;TNFAIP1;GIGYF2;SART1;TCOF1;PUF60;LMNA;HMG20B;RBM39;NPM1;RFC3;ACTL6A;ZFR;GATAD2A;MED23;HNRNPK;ACTC1;EWSR1;EIF3G;MAGED2;HNRNPC;MAD1L1;EIF3B
NURSA_Human_Endogenous_Complexome,BL6076 (CCNE1),30/253,4.75E-05,0.001766894,0,0,2.38830759,23.77709362,TOP2A;CDKN1B;HNRNPU;SMC4;GIGYF2;TCOF1;YWHAQ;PUF60;SIN3A;LMNA;EP400;CCT7;RBM39;XRCC6;NPM1;RFC3;ACTL6A;CNOT10;DDX52;GATAD2A;ARFGAP2;MED23;DNAJA1;DDX19A;HNRNPK;MED24;UBE2S;FUBP1;TAF6;MAD1L1
NURSA_Human_Endogenous_Complexome,BL2270 (TCF12),21/148,4.90E-05,0.001786114,0,0,2.925619467,29.03439153,MCCC2;TOP2A;RBM39;RFC3;SMARCD2;CIZ1;NPM1;HNRNPA3;HNRNPU;DLST;DDX52;HNRNPAB;MLLT10;HNRNPK;ACTC1;PUF60;LMNA;OGDH;MAGED2;AP3S1;DLAT
NURSA_Human_Endogenous_Complexome,BL5105 (BRF1),14/76,5.05E-05,0.001805126,0,0,3.982769546,39.40311395,TOP2A;CCDC17;HNRNPU;ELAVL1;HNRNPAB;METTL14;GOLGA4;FUBP1;LMNA;GNAS;MAP6;RALY;HNRNPC;MAD1L1
NURSA_Human_Endogenous_Complexome,BL8104 (AHDC1),44/435,5.19E-05,0.001818337,0,0,2.006513247,19.79686353,TOP2A;SF3B2;DDX27;AKAP8L;HP1BP3;AKAP8;HNRNPU;PEBP1;ELAVL1;SART1;TCOF1;PUF60;YWHAQ;SIN3A;U2AF2;LMNA;DLAT;CCT7;RBM39;RFC3;XRCC6;NPM1;PNO1;NCOA3;ACTL6A;DNTTIP1;DDX52;SND1;GATAD2A;NUP93;DNAJA1;DDX19A;HNRNPK;GNL3L;ACTC1;EIF6;FUBP1;MAGED2;UBA1;HNRNPC;P4HB;LAP3;MAD1L1;EIF3B
