Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
NURSA_Human_Endogenous_Complexome,SC-8987 (HNF4A),3/227,0.0135740922941753,0.623797820466847,0,0,6.445557491289199,27.713269238793096,BCLAF1;MRPL23;ATXN7L2
NURSA_Human_Endogenous_Complexome,a-PARC (CUL9),2/109,0.0239924943172768,0.623797820466847,0,0,8.833555852247441,32.9492890686026,EWSR1;NUP88
NURSA_Human_Endogenous_Complexome,BL6290 (CEP290),1/19,0.0410004599209637,0.623797820466847,0,0,25.75968992248062,82.28088014399276,USP34
NURSA_Human_Endogenous_Complexome,BL4015 (PPP1R13B),3/351,0.041820593450513,0.623797820466847,0,0,4.122792262405382,13.087253209248798,BCLAF1;FGG;RASSF7
NURSA_Human_Endogenous_Complexome,BL6632 (FOXK1),2/153,0.0446147521097197,0.623797820466847,0,0,6.245663828445285,19.42208278419253,MAX;GPS2
NURSA_Human_Endogenous_Complexome,BL2127 (HDAC3),3/378,0.0501923757423635,0.623797820466847,0,0,3.820682926829268,11.43107122379543,MAX;EWSR1;GPS2
NURSA_Human_Endogenous_Complexome,BL4911 (PML),3/382,0.0514978073974462,0.623797820466847,0,0,3.7795868460003854,11.211071153733403,BECN1;ESRP2;EWSR1
NURSA_Human_Endogenous_Complexome,BL8287 (TOR1AIP1),2/174,0.056112156451208,0.623797820466847,0,0,5.477297895902547,15.776824181512591,FGG;GMIP
NURSA_Human_Endogenous_Complexome,UHRF1 (UHRF2),2/179,0.0589886853987515,0.623797820466847,0,0,5.321226795803067,15.061251546937442,ESRP2;GPS2
NURSA_Human_Endogenous_Complexome,BL9427 (MAPKAPK5),1/31,0.0660441911946433,0.623797820466847,0,0,15.446511627906975,41.97483258957492,CAMK2D
NURSA_Human_Endogenous_Complexome,BL2587 (NCOR2),2/204,0.0741014802706792,0.623797820466847,0,0,4.656765676567657,12.118393385401305,EWSR1;GPS2
NURSA_Human_Endogenous_Complexome,BL7981 (UVRAG),1/38,0.0803566737137997,0.623797820466847,0,0,12.519798868636078,31.565920146684604,BECN1
NURSA_Human_Endogenous_Complexome,BL9273 (KIAA0226),1/40,0.0844064330302911,0.623797820466847,0,0,11.876565295169948,29.360195541558884,BECN1
NURSA_Human_Endogenous_Complexome,BL7864 (RAPGEF1),1/43,0.0904484139238324,0.623797820466847,0,0,11.0265780730897,26.496598090748613,CAMK2D
NURSA_Human_Endogenous_Complexome,BL2014 (AGAP3),1/43,0.0904484139238324,0.623797820466847,0,0,11.0265780730897,26.496598090748613,GMIP
NURSA_Human_Endogenous_Complexome,CBC41 (NAT10),2/235,0.0943451379830548,0.623797820466847,0,0,4.030860412834662,9.516037285815052,EWSR1;USP34
NURSA_Human_Endogenous_Complexome,BL7558 (UPF1),2/237,0.0957019706320663,0.623797820466847,0,0,3.996149949341439,9.377031348905758,ESRP2;EWSR1
NURSA_Human_Endogenous_Complexome,BL7980 (UVRAG),1/49,0.1024157104643206,0.623797820466847,0,0,9.645348837209305,21.979002576799186,BECN1
NURSA_Human_Endogenous_Complexome,EPI-1759-1 (CYTH3),1/50,0.1043952424647777,0.623797820466847,0,0,9.448030374940672,21.34849709415977,SPSB3
NURSA_Human_Endogenous_Complexome,SC-100432 (MAK),1/53,0.1103082746395089,0.623797820466847,0,0,8.901610017889087,19.62338863797715,USP34
NURSA_Human_Endogenous_Complexome,BL2667 (HDAC2),2/260,0.1116979784860066,0.623797820466847,0,0,3.635658914728682,7.969206810816074,MAX;EWSR1
NURSA_Human_Endogenous_Complexome,SC-48809 (RFX1),1/55,0.1142290824649756,0.623797820466847,0,0,8.571059431524548,18.59533643232434,CAMK2D
NURSA_Human_Endogenous_Complexome,BL6439 (CCNL2),1/55,0.1142290824649756,0.623797820466847,0,0,8.571059431524548,18.59533643232434,GMIP
NURSA_Human_Endogenous_Complexome,SC-28241 (MGMT),1/56,0.1161831490574527,0.623797820466847,0,0,8.414799154334037,18.113591153164,SLC38A10
NURSA_Human_Endogenous_Complexome,BL6324 (ABL1),2/268,0.1174190336396273,0.623797820466847,0,0,3.5248836376655928,7.550322811753889,EWSR1;GMIP
NURSA_Human_Endogenous_Complexome,BL2120 (MYST1),1/59,0.1220201062371503,0.623797820466847,0,0,7.978348035284683,16.783009129494296,BCLAF1
NURSA_Human_Endogenous_Complexome,BL8964 (DGCR8),1/59,0.1220201062371503,0.623797820466847,0,0,7.978348035284683,16.783009129494296,BCLAF1
NURSA_Human_Endogenous_Complexome,BL2437 (PUS1),1/61,0.1258904640105244,0.623797820466847,0,0,7.711627906976744,15.98113875454443,CAMK2D
NURSA_Human_Endogenous_Complexome,BL7655 (C2orf3),1/64,0.1316647562821278,0.623797820466847,0,0,7.343300110741971,14.888513893202587,FGG
NURSA_Human_Endogenous_Complexome,BL2731 (SIN3A),2/289,0.1327784905691546,0.623797820466847,0,0,3.2634810021569605,6.589206454694742,MAX;EWSR1
NURSA_Human_Endogenous_Complexome,BL6112 (KDM6A),1/67,0.1374017654974875,0.623797820466847,0,0,7.00845665961945,13.91070751708967,GPS2
NURSA_Human_Endogenous_Complexome,CBC31 (POLDIP3),2/309,0.147813763064496,0.623797820466847,0,0,3.047774158523344,5.826741205093493,BCLAF1;EWSR1
NURSA_Human_Endogenous_Complexome,BL6836 (NUP188),1/73,0.1487648739435042,0.623797820466847,0,0,6.422480620155039,12.237319088031208,NUP88
NURSA_Human_Endogenous_Complexome,BL1745 (CITED1),1/74,0.150644448918388,0.623797820466847,0,0,6.334182860783689,11.989549470419256,EWSR1
NURSA_Human_Endogenous_Complexome,SC-834 (),1/74,0.150644448918388,0.623797820466847,0,0,6.334182860783689,11.989549470419256,GMIP
NURSA_Human_Endogenous_Complexome,BL2728 (SIN3A),1/74,0.150644448918388,0.623797820466847,0,0,6.334182860783689,11.989549470419256,MAX
NURSA_Human_Endogenous_Complexome,BL2097 (NMI),1/74,0.150644448918388,0.623797820466847,0,0,6.334182860783689,11.989549470419256,GMIP
NURSA_Human_Endogenous_Complexome,CBC2132 (ZNF295),1/78,0.1581222733567227,0.623797820466847,0,0,6.003926306251888,11.073561606344027,EWSR1
NURSA_Human_Endogenous_Complexome,BL7442 (ZNF639),1/80,0.1618370196176481,0.623797820466847,0,0,5.851339417132764,10.656257486403875,NUP88
NURSA_Human_Endogenous_Complexome,BL588 (RCHY1),1/81,0.1636883809276312,0.623797820466847,0,0,5.777906976744186,10.456802745110918,SMURF1
NURSA_Human_Endogenous_Complexome,BL1826 (TAOK3),2/332,0.1655174134751561,0.623797820466847,0,0,2.832034632034632,5.093920858340291,BECN1;EWSR1
NURSA_Human_Endogenous_Complexome,SC-25359 (FOXO4),1/82,0.1655357456565978,0.623797820466847,0,0,5.706287683031869,10.263147119643094,ESRP2
NURSA_Human_Endogenous_Complexome,BL7271 (NRBF2),1/84,0.1692185189681752,0.623797820466847,0,0,5.568226393947884,9.892312713764408,BECN1
NURSA_Human_Endogenous_Complexome,BL2243 (NUP214),1/85,0.1710539443674636,0.623797820466847,0,0,5.501661129568106,9.714702877734393,NUP88
NURSA_Human_Endogenous_Complexome,BL1736 (CARM1),1/86,0.1728854067820549,0.623797820466847,0,0,5.436662106703146,9.54202860693275,USP34
NURSA_Human_Endogenous_Complexome,BL3742 (CBX6),1/88,0.1765364760136547,0.623797820466847,0,0,5.311146752205293,9.210738140386225,EWSR1
NURSA_Human_Endogenous_Complexome,BL5439 (GEMIN5),1/90,0.1801717933432987,0.623797820466847,0,0,5.191272537235433,8.89703376024248,EWSR1
NURSA_Human_Endogenous_Complexome,EPI-2516-1 (VTCN1),1/90,0.1801717933432987,0.623797820466847,0,0,5.191272537235433,8.89703376024248,GMIP
NURSA_Human_Endogenous_Complexome,SC-12340R (CDC2),1/91,0.1819835657775782,0.623797820466847,0,0,5.133333333333334,8.74637298872691,CAMK2D
NURSA_Human_Endogenous_Complexome,BL1861 (NRIP1),2/355,0.1835834216689481,0.623797820466847,0,0,2.644408471603939,4.482500045036237,EWSR1;FGG
NURSA_Human_Endogenous_Complexome,BL1734 (TBL1XR1),2/358,0.1859624882166327,0.623797820466847,0,0,2.621722846441948,4.410289180914203,EWSR1;GPS2
NURSA_Human_Endogenous_Complexome,BL2194 (USP4),2/361,0.1883462461963909,0.623797820466847,0,0,2.5994163682185967,4.33965615728537,SEC14L2;CAMK2D
NURSA_Human_Endogenous_Complexome,ab81302 (C19orf21),1/97,0.1927723134746481,0.623797820466847,0,0,4.811046511627907,7.920163715413833,ATXN7L2
NURSA_Human_Endogenous_Complexome,BL6636 (FOXK2),2/368,0.1939256977067188,0.623797820466847,0,0,2.548790007806401,4.180729770494652,MAX;EWSR1
NURSA_Human_Endogenous_Complexome,BL5259 (TAF6),1/99,0.1963375647234362,0.623797820466847,0,0,4.7123872804935925,7.671388710729669,USP34
NURSA_Human_Endogenous_Complexome,BL698 (DIDO1),1/100,0.1981144149654997,0.623797820466847,0,0,4.664552501761804,7.551493311263548,EWSR1
NURSA_Human_Endogenous_Complexome,BL7553 (DICER1),1/100,0.1981144149654997,0.623797820466847,0,0,4.664552501761804,7.551493311263548,TARBP2
NURSA_Human_Endogenous_Complexome,BL6340 (ANKRD17),1/101,0.1998874257748013,0.623797820466847,0,0,4.617674418604651,7.434460163948317,EWSR1
NURSA_Human_Endogenous_Complexome,BL2238 (KIAA1429),1/101,0.1998874257748013,0.623797820466847,0,0,4.617674418604651,7.434460163948317,WDR25
NURSA_Human_Endogenous_Complexome,BL3600 (TP53BP2),1/101,0.1998874257748013,0.623797820466847,0,0,4.617674418604651,7.434460163948317,RASSF7
NURSA_Human_Endogenous_Complexome,CS-9665B (CASP3),2/377,0.2011323342931901,0.623797820466847,0,0,2.4864761904761905,3.9877911396425954,BCLAF1;EWSR1
NURSA_Human_Endogenous_Complexome,BL4934 (TRIM47),1/104,0.2051835026463682,0.623797820466847,0,0,4.482501693384511,7.099612841373488,BCLAF1
NURSA_Human_Endogenous_Complexome,BL7766 (MAPK3),1/105,0.2069412366631074,0.623797820466847,0,0,4.4391771019678,6.993126278453746,ESRP2
NURSA_Human_Endogenous_Complexome,BL1193 (SETD1A),1/106,0.208695171624001,0.623797820466847,0,0,4.396677740863788,6.889069059482109,NUP88
NURSA_Human_Endogenous_Complexome,CBC191 (ERCC6L),1/106,0.208695171624001,0.623797820466847,0,0,4.396677740863788,6.889069059482109,EWSR1
NURSA_Human_Endogenous_Complexome,BL1921 (KIAA1967),2/398,0.2180708345201897,0.623797820466847,0,0,2.352092352092352,3.582084565896582,EWSR1;FGG
NURSA_Human_Endogenous_Complexome,BL1825 (TAOK3),1/112,0.2191394488033207,0.623797820466847,0,0,4.157762413576367,6.311678755648487,EWSR1
NURSA_Human_Endogenous_Complexome,BL4651 (KIF22),1/113,0.2208670139019746,0.623797820466847,0,0,4.120431893687708,6.222653606697369,GMIP
NURSA_Human_Endogenous_Complexome,BL2382 (TAOK1),1/117,0.2277399994934248,0.623797820466847,0,0,3.977546110665597,5.884980948650534,MAX
NURSA_Human_Endogenous_Complexome,BL373 (TOPBP1),2/424,0.2392212280262607,0.623797820466847,0,0,2.204242834574588,3.1528751413149703,BCLAF1;EWSR1
NURSA_Human_Endogenous_Complexome,BL3032 (ERBB2),1/125,0.2413086813411795,0.623797820466847,0,0,3.719429857464366,5.287832826901923,SLC38A10
NURSA_Human_Endogenous_Complexome,BL1828 (RCN1),1/129,0.2480053719247834,0.623797820466847,0,0,3.602470930232558,5.022942769494782,EWSR1
NURSA_Human_Endogenous_Complexome,BL2291 (BTBD12),2/435,0.2482097811433309,0.623797820466847,0,0,2.147036181678214,2.9918541226361857,EWSR1;NUP88
NURSA_Human_Endogenous_Complexome,BL7270 (NRBF2),1/130,0.2496704977507395,0.623797820466847,0,0,3.5743645213628987,4.959835532480455,BECN1
NURSA_Human_Endogenous_Complexome,BL1118 (SMC5),1/131,0.2513320201385109,0.623797820466847,0,0,3.5466905187835422,4.897910178444639,ESRP2
NURSA_Human_Endogenous_Complexome,EPI-2269-1 (USO1),1/132,0.2529899466775669,0.623797820466847,0,0,3.5194390200603585,4.837136442857594,EWSR1
NURSA_Human_Endogenous_Complexome,BL4857 (CIC),1/132,0.2529899466775669,0.623797820466847,0,0,3.5194390200603585,4.837136442857594,EWSR1
NURSA_Human_Endogenous_Complexome,BL892 (BLM),1/132,0.2529899466775669,0.623797820466847,0,0,3.5194390200603585,4.837136442857594,DHDDS
NURSA_Human_Endogenous_Complexome,CBC1842 (DEAF1),1/135,0.2579422273318307,0.623797820466847,0,0,3.440124956612288,4.661436894732637,MAX
NURSA_Human_Endogenous_Complexome,BL2594 (PIAS2),1/135,0.2579422273318307,0.623797820466847,0,0,3.440124956612288,4.661436894732637,SMURF1
NURSA_Human_Endogenous_Complexome,BL4184 (USP16),1/135,0.2579422273318307,0.623797820466847,0,0,3.440124956612288,4.661436894732637,FGG
NURSA_Human_Endogenous_Complexome,BL699 (DIDO1),1/137,0.2612259075978302,0.623797820466847,0,0,3.3891928864569083,4.549549837140044,RTEL1
NURSA_Human_Endogenous_Complexome,BL438 (NCOA3),1/138,0.2628624183206703,0.623797820466847,0,0,3.36428450178238,4.495102974506111,MAX
NURSA_Human_Endogenous_Complexome,BL1803 (MTA1),1/139,0.2644953860722752,0.623797820466847,0,0,3.339737108190091,4.441621487710582,BCLAF1
NURSA_Human_Endogenous_Complexome,AB81 (BRCA1),2/457,0.2662264985192669,0.623797820466847,0,0,2.040920983778127,2.7009708191735857,BCLAF1;EWSR1
